sample name	Collection Timestamp	Country	Depth	Environment 	Host Name	Host ID	Latitude	Longitude	Processing Lab 	pH	Life Stage	Temp 	Salinity
1740.27.EMP.Thomas.sponges.16S.L007	2012-07-19 00:00:00	GAZ:Mexico	12.1	ENVO:reef	black-ball sponge	322	18.40198	-87.40878	Russell Hill Lab				
1740.27.V.93.2.7.EMP.Thomas.sponges.16S.L007	1993-05-27 00:00:00	GAZ:The Bahamas	30.5	ENVO:reef	giant barrel sponge	541	22.055	-74.55333	Lopez Lab				
1740.28.EMP.Thomas.sponges.16S.L007	2012-07-19 00:00:00	GAZ:Mexico	12.1	ENVO:reef	black-ball sponge	323	18.40198	-87.40878	Russell Hill Lab				
1740.28.IX.88.3.001.EMP.Thomas.sponges.16S.L007	1988-11-28 00:00:00	GAZ:The Bahamas	39.6	ENVO:reef	sponges	534	23.64667	-74.945	Lopez Lab				
1740.28.V.04.3.002.EMP.Thomas.sponges.16S.L007	2004-05-28 00:00:00	GAZ:United States of America	417.9	ENVO:reef	sponges	463	26.02055	-79.82234	HBOI.McCarthy				
1740.29.EMP.Thomas.sponges.16S.L007	2012-07-19 00:00:00	GAZ:Mexico	12.1	ENVO:reef	black-ball sponge	324	18.40198	-87.40878	Russell Hill Lab				
1740.29.V.04.1.006.EMP.Thomas.sponges.16S.L007	2004-05-29 00:00:00	GAZ:United States of America	392.6	ENVO:reef	sponges	467	26.02375	-79.82092	HBOI.McCarthy				
1740.3.EMP.Thomas.sponges.16S.L007	2012-07-16 00:00:00	GAZ:The Bahamas	12.1	ENVO:reef	sponges	301	26.56295	-77.8815	Russell Hill Lab				
1740.3.VIII.05.1.008.EMP.Thomas.sponges.16S.L007	2005-08-03 00:00:00	GAZ:United States of America	304.5	ENVO:reef	sponges	466	26.18619	-79.85406	HBOI.McCarthy				
1740.30.EMP.Thomas.sponges.16S.L007	2012-07-19 00:00:00	GAZ:Mexico	12.1	ENVO:reef	black-ball sponge	325	18.40198	-87.40878	Russell Hill Lab				
1740.31.EMP.Thomas.sponges.16S.L007	2012-07-19 00:00:00	GAZ:Mexico	12.1	ENVO:reef	black-ball sponge	326	18.40198	-87.40878	Russell Hill Lab				
1740.32.EMP.Thomas.sponges.16S.L007	2012-07-19 00:00:00	GAZ:Mexico	12.1	ENVO:reef	black-ball sponge	327	18.40198	-87.40878	Russell Hill Lab				
1740.33.EMP.Thomas.sponges.16S.L007	2012-07-19 00:00:00	GAZ:Mexico	12.1	ENVO:reef	black-ball sponge	328	18.40198	-87.40878	Russell Hill Lab				
1740.37.EMP.Thomas.sponges.16S.L007	2012-06-12 00:00:00	GAZ:Puerto Rico	10	ENVO:reef	sponges	329	17.95522	-67.05322	Russell Hill Lab				
1740.38.EMP.Thomas.sponges.16S.L007	2012-06-12 00:00:00	GAZ:Puerto Rico	10	ENVO:reef	sponges	330	17.95522	-67.05322	Russell Hill Lab				
1740.39.EMP.Thomas.sponges.16S.L007	2012-06-12 00:00:00	GAZ:Puerto Rico	10	ENVO:reef	sponges	331	17.95522	-67.05322	Russell Hill Lab				
1740.4.EMP.Thomas.sponges.16S.L007	2012-07-16 00:00:00	GAZ:The Bahamas	12.1	ENVO:reef	black-ball sponge	302	26.56295	-77.8815	Russell Hill Lab				
1740.4.VI.93.4.001.EMP.Thomas.sponges.16S.L007	1993-06-04 00:00:00	GAZ:The Bahamas	27.4	ENVO:reef	sponges	540	22.72333	-73.88333	Lopez Lab				
1740.40.EMP.Thomas.sponges.16S.L007	2012-06-12 00:00:00	GAZ:Puerto Rico	10	ENVO:reef	sponges	332	17.95522	-67.05322	Russell Hill Lab				
1740.41.EMP.Thomas.sponges.16S.L007	2012-06-12 00:00:00	GAZ:Puerto Rico	10	ENVO:reef	sponges	333	17.95522	-67.05322	Russell Hill Lab				
1740.42.EMP.Thomas.sponges.16S.L007	2012-06-12 00:00:00	GAZ:Puerto Rico	10	ENVO:reef	sponges	334	17.95522	-67.05322	Russell Hill Lab				
1740.43.EMP.Thomas.sponges.16S.L007	2012-06-12 00:00:00	GAZ:Puerto Rico	10	ENVO:reef	sponges	335	17.95522	-67.05322	Russell Hill Lab				
1740.44.EMP.Thomas.sponges.16S.L007	2012-06-12 00:00:00	GAZ:Puerto Rico	10	ENVO:reef	sponges	336	17.95522	-67.05322	Russell Hill Lab				
1740.442.EMP.Thomas.sponges.16S.L007	2011-11-14 00:00:00	GAZ:United States of America	5	ENVO:reef		440	26.1494	-80.0971	Lopez Lab				
1740.443.EMP.Thomas.sponges.16S.L007	1986-08-01 00:00:00	GAZ:United States of America	12.2	ENVO:reef	sponges	536	24.48667	-81.67833	Lopez Lab				
1740.444.EMP.Thomas.sponges.16S.L007	2006-07-19 00:00:00	GAZ:Panama	2	ENVO:reef	sponges	632	9.30683	-82.17417	Thacker Lab				
1740.45.EMP.Thomas.sponges.16S.L007	2012-06-12 00:00:00	GAZ:Puerto Rico	10	ENVO:reef	sponges	337	17.95522	-67.05322	Russell Hill Lab				
1740.46.EMP.Thomas.sponges.16S.L007	2012-06-12 00:00:00	GAZ:Puerto Rico	10	ENVO:reef	sponges	338	17.95522	-67.05322	Russell Hill Lab				
1740.47.EMP.Thomas.sponges.16S.L007	2012-06-12 00:00:00	GAZ:Puerto Rico	10	ENVO:reef	sponges	339	17.95522	-67.05322	Russell Hill Lab				
1740.48.EMP.Thomas.sponges.16S.L007	2012-06-12 00:00:00	GAZ:Puerto Rico	10	ENVO:reef	sponges	340	17.95522	-67.05322	Russell Hill Lab				
1740.49.EMP.Thomas.sponges.16S.L007	2012-06-12 00:00:00	GAZ:Puerto Rico	10	ENVO:reef	sponges	341	17.95522	-67.05322	Russell Hill Lab				
1740.5.11.120D.EMP.Thomas.sponges.16S.L007	2012-05-11 00:00:00	GAZ:United States of America	18.59	ENVO:reef	giant barrel sponge	275	26.50992	-80.03365	Jose Lopez Lab				
1740.5.11.120H.EMP.Thomas.sponges.16S.L007	2012-05-11 00:00:00	GAZ:United States of America	18.59	ENVO:reef	giant barrel sponge	273	26.50992	-80.03365	Jose Lopez Lab				
1740.5.11.120I.EMP.Thomas.sponges.16S.L007	2012-05-11 00:00:00	GAZ:United States of America	18.59	ENVO:reef	giant barrel sponge	274	26.50992	-80.03365	Jose Lopez Lab				
1740.5.11.121H.EMP.Thomas.sponges.16S.L007	2012-05-11 00:00:00	GAZ:United States of America	18.59	ENVO:reef	giant barrel sponge	276	26.50992	-80.03365	Jose Lopez Lab				
1740.5.11.136H.EMP.Thomas.sponges.16S.L007	2012-05-11 00:00:00	GAZ:United States of America	18.59	ENVO:reef	giant barrel sponge	277	26.50992	-80.03365	Jose Lopez Lab				
1740.5.11.137H.EMP.Thomas.sponges.16S.L007	2012-05-11 00:00:00	GAZ:United States of America	18.59	ENVO:reef	giant barrel sponge	278	26.50992	-80.03365	Jose Lopez Lab				
1740.5.11.142D.EMP.Thomas.sponges.16S.L007	2012-05-11 00:00:00	GAZ:United States of America	18.59	ENVO:reef	giant barrel sponge	272	26.50992	-80.03365	Jose Lopez Lab				
1740.5.11.142H.EMP.Thomas.sponges.16S.L007	2012-05-11 00:00:00	GAZ:United States of America	18.59	ENVO:reef	giant barrel sponge	270	26.50992	-80.03365	Jose Lopez Lab				
1740.5.11.142I.EMP.Thomas.sponges.16S.L007	2012-05-11 00:00:00	GAZ:United States of America	18.59	ENVO:reef	giant barrel sponge	271	26.50992	-80.03365	Jose Lopez Lab				
1740.5.11.143D.EMP.Thomas.sponges.16S.L007	2012-05-11 00:00:00	GAZ:United States of America	18.59	ENVO:reef	giant barrel sponge	269	26.50992	-80.03365	Jose Lopez Lab				
1740.5.11.143H.EMP.Thomas.sponges.16S.L007	2012-05-11 00:00:00	GAZ:United States of America	18.59	ENVO:reef	giant barrel sponge	267	26.50992	-80.03365	Jose Lopez Lab				
1740.5.11.143I.EMP.Thomas.sponges.16S.L007	2012-05-11 00:00:00	GAZ:United States of America	18.59	ENVO:reef	giant barrel sponge	268	26.50992	-80.03365	Jose Lopez Lab				
1740.5.11.4D.EMP.Thomas.sponges.16S.L007	2012-05-11 00:00:00	GAZ:United States of America	18.59	ENVO:reef	giant barrel sponge	266	26.50992	-80.03365	Jose Lopez Lab				
1740.5.11.4H.EMP.Thomas.sponges.16S.L007	2012-05-11 00:00:00	GAZ:United States of America	18.59	ENVO:reef	giant barrel sponge	264	26.50992	-80.03365	Jose Lopez Lab				
1740.5.11.4I.EMP.Thomas.sponges.16S.L007	2012-05-11 00:00:00	GAZ:United States of America	18.59	ENVO:reef	giant barrel sponge	265	26.50992	-80.03365	Jose Lopez Lab				
1740.5.11.5D.EMP.Thomas.sponges.16S.L007	2012-05-11 00:00:00	GAZ:United States of America	18.59	ENVO:reef	giant barrel sponge	263	26.50992	-80.03365	Jose Lopez Lab				
1740.5.11.5H.EMP.Thomas.sponges.16S.L007	2012-05-11 00:00:00	GAZ:United States of America	18.59	ENVO:reef	giant barrel sponge	261	26.50992	-80.03365	Jose Lopez Lab				
1740.5.11.5I.EMP.Thomas.sponges.16S.L007	2012-05-11 00:00:00	GAZ:United States of America	18.59	ENVO:reef	giant barrel sponge	262	26.50992	-80.03365	Jose Lopez Lab				
1740.5.11.6D.EMP.Thomas.sponges.16S.L007	2012-05-11 00:00:00	GAZ:United States of America	18.59	ENVO:reef	giant barrel sponge	260	26.50992	-80.03365	Jose Lopez Lab				
1740.5.11.6H.EMP.Thomas.sponges.16S.L007	2012-05-11 00:00:00	GAZ:United States of America	18.59	ENVO:reef	giant barrel sponge	258	26.50992	-80.03365	Jose Lopez Lab				
1740.5.11.6I.EMP.Thomas.sponges.16S.L007	2012-05-11 00:00:00	GAZ:United States of America	18.59	ENVO:reef	giant barrel sponge	259	26.50992	-80.03365	Jose Lopez Lab				
1740.5.11.7D.EMP.Thomas.sponges.16S.L007	2012-05-11 00:00:00	GAZ:United States of America	18.59	ENVO:reef	giant barrel sponge	257	26.50992	-80.03365	Jose Lopez Lab				
1740.5.11.7H.EMP.Thomas.sponges.16S.L007	2012-05-11 00:00:00	GAZ:United States of America	18.59	ENVO:reef	giant barrel sponge	255	26.50992	-80.03365	Jose Lopez Lab				
1740.5.11.7I.EMP.Thomas.sponges.16S.L007	2012-05-11 00:00:00	GAZ:United States of America	18.59	ENVO:reef	giant barrel sponge	256	26.50992	-80.03365	Jose Lopez Lab				
1740.5.11.8D.EMP.Thomas.sponges.16S.L007	2012-05-11 00:00:00	GAZ:United States of America	18.59	ENVO:reef	giant barrel sponge	254	26.50992	-80.03365	Jose Lopez Lab				
1740.5.11.8H.EMP.Thomas.sponges.16S.L007	2012-05-11 00:00:00	GAZ:United States of America	18.59	ENVO:reef	giant barrel sponge	252	26.50992	-80.03365	Jose Lopez Lab				
1740.5.11.8I.EMP.Thomas.sponges.16S.L007	2012-05-11 00:00:00	GAZ:United States of America	18.59	ENVO:reef	giant barrel sponge	253	26.50992	-80.03365	Jose Lopez Lab				
1740.5.11.9D.EMP.Thomas.sponges.16S.L007	2012-05-11 00:00:00	GAZ:United States of America	18.59	ENVO:reef	giant barrel sponge	251	26.50992	-80.03365	Jose Lopez Lab				
1740.5.11.9H.EMP.Thomas.sponges.16S.L007	2012-05-11 00:00:00	GAZ:United States of America	18.59	ENVO:reef	giant barrel sponge	249	26.50992	-80.03365	Jose Lopez Lab				
1740.5.11.9I.EMP.Thomas.sponges.16S.L007	2012-05-11 00:00:00	GAZ:United States of America	18.59	ENVO:reef	giant barrel sponge	250	26.50992	-80.03365	Jose Lopez Lab				
1740.5.11.Soil.EMP.Thomas.sponges.16S.L007	2012-05-11 00:00:00	GAZ:United States of America	18.59	ENVO:reef	giant barrel sponge	279	26.50992	-80.03365	Jose Lopez Lab				
1740.5.11.Water	2012-05-11 00:00:00	GAZ:United States of America	18.59	ENVO:ocean water	sea water	5.11.Water	26.509917	-80.03365	Jose Lopez Lab				
1740.5.11.Water.EMP.Thomas.sponges.16S.L007	2012-05-11 00:00:00	GAZ:United States of America	18.59	ENVO:ocean water		183	26.509917	-80.03365	Jose Lopez Lab				
1740.5.29.1H.EMP.Thomas.sponges.16S.L007	2012-05-29 00:00:00	GAZ:United States of America	18.29	ENVO:reef	giant barrel sponge	297	26.16817	-80.07667	Jose Lopez Lab				
1740.5.29.2H.EMP.Thomas.sponges.16S.L007	2012-05-29 00:00:00	GAZ:United States of America	18.29	ENVO:reef	giant barrel sponge	296	26.16817	-80.07667	Jose Lopez Lab				
1740.5.29.3H.EMP.Thomas.sponges.16S.L007	2012-05-29 00:00:00	GAZ:United States of America	18.29	ENVO:reef	giant barrel sponge	295	26.16817	-80.07667	Jose Lopez Lab				
1740.5.29.4D.EMP.Thomas.sponges.16S.L007	2012-05-29 00:00:00	GAZ:United States of America	18.29	ENVO:reef	giant barrel sponge	294	26.16817	-80.07667	Jose Lopez Lab				
1740.5.29.4H.EMP.Thomas.sponges.16S.L007	2012-05-29 00:00:00	GAZ:United States of America	18.29	ENVO:reef	giant barrel sponge	292	26.16817	-80.07667	Jose Lopez Lab				
1740.5.29.4I.EMP.Thomas.sponges.16S.L007	2012-05-29 00:00:00	GAZ:United States of America	18.29	ENVO:reef	giant barrel sponge	293	26.16817	-80.07667	Jose Lopez Lab				
1740.5.29.5D.EMP.Thomas.sponges.16S.L007	2012-05-29 00:00:00	GAZ:United States of America	18.29	ENVO:reef	giant barrel sponge	291	26.16817	-80.07667	Jose Lopez Lab				
1740.5.29.5H.EMP.Thomas.sponges.16S.L007	2012-05-29 00:00:00	GAZ:United States of America	18.29	ENVO:reef	giant barrel sponge	289	26.16817	-80.07667	Jose Lopez Lab				
1740.5.29.5I.EMP.Thomas.sponges.16S.L007	2012-05-29 00:00:00	GAZ:United States of America	18.29	ENVO:reef	giant barrel sponge	290	26.16817	-80.07667	Jose Lopez Lab				
1740.5.29.6D.EMP.Thomas.sponges.16S.L007	2012-05-29 00:00:00	GAZ:United States of America	18.29	ENVO:reef	giant barrel sponge	288	26.16817	-80.07667	Jose Lopez Lab				
1740.5.29.6H.EMP.Thomas.sponges.16S.L007	2012-05-29 00:00:00	GAZ:United States of America	18.29	ENVO:reef	giant barrel sponge	286	26.16817	-80.07667	Jose Lopez Lab				
1740.5.29.6I.EMP.Thomas.sponges.16S.L007	2012-05-29 00:00:00	GAZ:United States of America	18.29	ENVO:reef	giant barrel sponge	287	26.16817	-80.07667	Jose Lopez Lab				
1740.5.29.7D.EMP.Thomas.sponges.16S.L007	2012-05-29 00:00:00	GAZ:United States of America	18.29	ENVO:reef	giant barrel sponge	285	26.16817	-80.07667	Jose Lopez Lab				
1740.5.29.7H.EMP.Thomas.sponges.16S.L007	2012-05-29 00:00:00	GAZ:United States of America	18.29	ENVO:reef	giant barrel sponge	283	26.16817	-80.07667	Jose Lopez Lab				
1740.5.29.7I.EMP.Thomas.sponges.16S.L007	2012-05-29 00:00:00	GAZ:United States of America	18.29	ENVO:reef	giant barrel sponge	284	26.16817	-80.07667	Jose Lopez Lab				
1740.5.29.8D.EMP.Thomas.sponges.16S.L007	2012-05-29 00:00:00	GAZ:United States of America	18.29	ENVO:reef	giant barrel sponge	282	26.16817	-80.07667	Jose Lopez Lab				
1740.5.29.8H.EMP.Thomas.sponges.16S.L007	2012-05-29 00:00:00	GAZ:United States of America	18.29	ENVO:reef	giant barrel sponge	280	26.16817	-80.07667	Jose Lopez Lab				
1740.5.29.8I.EMP.Thomas.sponges.16S.L007	2012-05-29 00:00:00	GAZ:United States of America	18.29	ENVO:reef	giant barrel sponge	281	26.16817	-80.07667	Jose Lopez Lab				
1740.5.29.Soil.EMP.Thomas.sponges.16S.L007	2012-05-29 00:00:00	GAZ:United States of America	18.29	ENVO:reef	giant barrel sponge	298	26.16817	-80.07667	Jose Lopez Lab				
1740.5.EMP.Thomas.sponges.16S.L007	2012-07-16 00:00:00	GAZ:The Bahamas	12.1	ENVO:reef	black-ball sponge	303	26.56295	-77.8815	Russell Hill Lab				
1740.5.IV.91.2.003.EMP.Thomas.sponges.16S.L007	1991-04-05 00:00:00	GAZ:Canary Islands	138.1	ENVO:reef	sponges	538	28.1595	-14.10167	Lopez Lab				
1740.50.EMP.Thomas.sponges.16S.L007	2012-06-12 00:00:00	GAZ:Puerto Rico	10	ENVO:reef	sponges	342	17.95522	-67.05322	Russell Hill Lab				
1740.51.EMP.Thomas.sponges.16S.L007	2012-06-12 00:00:00	GAZ:Puerto Rico	10	ENVO:reef	sponges	343	17.95522	-67.05322	Russell Hill Lab				
1740.52.EMP.Thomas.sponges.16S.L007	2012-06-12 00:00:00	GAZ:Puerto Rico	10	ENVO:reef	sponges	344	17.95522	-67.05322	Russell Hill Lab				
1740.53.EMP.Thomas.sponges.16S.L007	2012-06-12 00:00:00	GAZ:Puerto Rico	10	ENVO:reef	sponges	345	17.95522	-67.05322	Russell Hill Lab				
1740.54.EMP.Thomas.sponges.16S.L007	2012-06-12 00:00:00	GAZ:Puerto Rico	10	ENVO:reef	sponges	346	17.95522	-67.05322	Russell Hill Lab				
1740.55.EMP.Thomas.sponges.16S.L007	2012-06-12 00:00:00	GAZ:Puerto Rico	10	ENVO:reef	sponges	347	17.95522	-67.05322	Russell Hill Lab				
1740.56.EMP.Thomas.sponges.16S.L007	2012-06-12 00:00:00	GAZ:Puerto Rico	10	ENVO:reef	sponges	348	17.95522	-67.05322	Russell Hill Lab				
1740.57.EMP.Thomas.sponges.16S.L007	2012-06-12 00:00:00	GAZ:Puerto Rico	10	ENVO:reef	sponges	349	17.95522	-67.05322	Russell Hill Lab				
1740.58.EMP.Thomas.sponges.16S.L007	2012-06-12 00:00:00	GAZ:Puerto Rico	10	ENVO:reef	sponges	350	17.95522	-67.05322	Russell Hill Lab				
1740.59.EMP.Thomas.sponges.16S.L007	2012-06-12 00:00:00	GAZ:Puerto Rico	10	ENVO:reef	sponges	351	17.95522	-67.05322	Russell Hill Lab				
1740.6.EMP.Thomas.sponges.16S.L007	2012-07-16 00:00:00	GAZ:The Bahamas	12.1	ENVO:reef	black-ball sponge	304	26.56295	-77.8815	Russell Hill Lab				
1740.6.VIII.05.1.009.EMP.Thomas.sponges.16S.L007	2005-08-06 00:00:00	GAZ:United States of America	340.8	ENVO:reef	sponges	464	25.69806	-79.86635	HBOI.McCarthy				
1740.60.EMP.Thomas.sponges.16S.L007	2012-06-12 00:00:00	GAZ:Puerto Rico	10	ENVO:reef	sponges	352	17.95522	-67.05322	Russell Hill Lab				
1740.64.EMP.Thomas.sponges.16S.L007	2012-08-13 00:00:00	GAZ:Puerto Rico	32.1	ENVO:reef	sponges	353	17.88828	-66.99812	Russell Hill Lab				
1740.65.EMP.Thomas.sponges.16S.L007	2012-08-13 00:00:00	GAZ:Puerto Rico	32.1	ENVO:reef	sponges	354	17.88828	-66.99812	Russell Hill Lab				
1740.66.EMP.Thomas.sponges.16S.L007	2012-08-13 00:00:00	GAZ:Puerto Rico	32.1	ENVO:reef	sponges	355	17.88828	-66.99812	Russell Hill Lab				
1740.67.EMP.Thomas.sponges.16S.L007	2012-07-04 00:00:00	GAZ:Mexico	13.6	ENVO:reef	sponges	356	20.38228	-87.0291	Russell Hill Lab				
1740.68.EMP.Thomas.sponges.16S.L007	2012-07-04 00:00:00	GAZ:Mexico	28.8	ENVO:reef	sponges	357	20.38228	-87.0291	Russell Hill Lab				
1740.69.EMP.Thomas.sponges.16S.L007	2012-07-04 00:00:00	GAZ:Mexico	28.8	ENVO:reef	sponges	358	20.38228	-87.0291	Russell Hill Lab				
1740.7.VIII.05.2.009.EMP.Thomas.sponges.16S.L007	2005-08-07 00:00:00	GAZ:United States of America	197.2	ENVO:reef	sponges	465	24.7331	-80.42829	HBOI.McCarthy				
1740.70.EMP.Thomas.sponges.16S.L007	2012-07-04 00:00:00	GAZ:Mexico	28.8	ENVO:reef	sponges	359	20.38228	-87.0291	Russell Hill Lab				
1740.700.1181449	2006-07-19 00:00:00	GAZ:Panama	2	ENVO:reef	sponges	700.1181449	9.30683	-82.17417	Thacker Lab	None	None	None	None
1740.700.EMP.Thomas.sponges.16S.L007	2006-07-19 00:00:00	GAZ:Panama	2	ENVO:reef	sponges	633	9.30683	-82.17417	Thacker Lab				
1740.701.EMP.Thomas.sponges.16S.L007	2006-07-19 00:00:00	GAZ:Panama	2	ENVO:reef	sponges	634	9.30683	-82.17417	Thacker Lab				
1740.702.EMP.Thomas.sponges.16S.L007	2006-07-20 00:00:00	GAZ:Panama	10	ENVO:reef	sponges	635	9.36068	-82.278	Thacker Lab				
1740.703.1181258	2012-07-22 00:00:00	GAZ:Panama	5	ENVO:reef	row pore rope sponge	703.1181258	9.36068	-82.278	Thacker Lab	None	None	None	None
1740.703.EMP.Thomas.sponges.16S.L007	2012-07-22 00:00:00	GAZ:Panama	5	ENVO:reef	row pore rope sponge	636	9.36068	-82.278	Thacker Lab				
1740.704.EMP.Thomas.sponges.16S.L007	2012-07-22 00:00:00	GAZ:Panama	5	ENVO:reef	row pore rope sponge	637	9.36068	-82.278	Thacker Lab				
1740.705.EMP.Thomas.sponges.16S.L007	2012-07-22 00:00:00	GAZ:Panama	5	ENVO:reef	row pore rope sponge	638	9.36068	-82.278	Thacker Lab				
1740.706.EMP.Thomas.sponges.16S.L007	2012-07-22 00:00:00	GAZ:Panama	5	ENVO:reef	row pore rope sponge	639	9.36068	-82.278	Thacker Lab				
1740.707.EMP.Thomas.sponges.16S.L007	2012-07-22 00:00:00	GAZ:Panama	5	ENVO:reef	row pore rope sponge	640	9.36068	-82.278	Thacker Lab				
1740.708.EMP.Thomas.sponges.16S.L007	2012-08-05 00:00:00	GAZ:Panama	5	ENVO:reef	scattered pore rope sponge	641	9.36068	-82.278	Thacker Lab				
1740.709.EMP.Thomas.sponges.16S.L007	2012-07-22 00:00:00	GAZ:Panama	5	ENVO:reef	scattered pore rope sponge	642	9.36068	-82.278	Thacker Lab				
1740.71.EMP.Thomas.sponges.16S.L007	2012-07-19 00:00:00	GAZ:Mexico	22.7	ENVO:reef	sponges	360	18.40198	-87.40878	Russell Hill Lab				
1740.710.1181188	2012-07-22 00:00:00	GAZ:Panama	5	ENVO:reef	scattered pore rope sponge	710.1181188	9.36068	-82.278	Thacker Lab	None	None	None	None
1740.710.EMP.Thomas.sponges.16S.L007	2012-07-22 00:00:00	GAZ:Panama	5	ENVO:reef	scattered pore rope sponge	643	9.36068	-82.278	Thacker Lab				
1740.711.EMP.Thomas.sponges.16S.L007	2012-07-22 00:00:00	GAZ:Panama	5	ENVO:reef	scattered pore rope sponge	644	9.36068	-82.278	Thacker Lab				
1740.712.EMP.Thomas.sponges.16S.L007	2012-07-22 00:00:00	GAZ:Panama	5	ENVO:reef	scattered pore rope sponge	645	9.36068	-82.278	Thacker Lab				
1740.72.EMP.Thomas.sponges.16S.L007	2012-07-20 00:00:00	GAZ:Mexico	22.7	ENVO:reef	sponges	361	18.40198	-87.40878	Russell Hill Lab				
1740.73.EMP.Thomas.sponges.16S.L007	2012-08-13 00:00:00	GAZ:Puerto Rico	32.1	ENVO:reef	sponges	362	17.88828	-66.99812	Russell Hill Lab				
1740.74.EMP.Thomas.sponges.16S.L007	2012-08-13 00:00:00	GAZ:Puerto Rico	32.1	ENVO:reef	sponges	363	17.88828	-66.99812	Russell Hill Lab				
1740.75.EMP.Thomas.sponges.16S.L007	2012-08-13 00:00:00	GAZ:Puerto Rico	32.1	ENVO:reef	sponges	364	17.88828	-66.99812	Russell Hill Lab				
1740.76.EMP.Thomas.sponges.16S.L007	2012-08-13 00:00:00	GAZ:Puerto Rico	32.1	ENVO:reef	sponges	365	17.88828	-66.99812	Russell Hill Lab				
1740.77.EMP.Thomas.sponges.16S.L007	2012-08-13 00:00:00	GAZ:Puerto Rico	32.1	ENVO:reef	sponges	366	17.88828	-66.99812	Russell Hill Lab				
1740.78.EMP.Thomas.sponges.16S.L007	2012-08-13 00:00:00	GAZ:Puerto Rico	32.1	ENVO:reef	sponges	367	17.88828	-66.99812	Russell Hill Lab				
1740.79.EMP.Thomas.sponges.16S.L007	2012-08-13 00:00:00	GAZ:Puerto Rico	32.1	ENVO:reef	sponges	368	17.88828	-66.99812	Russell Hill Lab				
1740.80.EMP.Thomas.sponges.16S.L007	2012-08-13 00:00:00	GAZ:Puerto Rico	32.1	ENVO:reef	sponges	369	17.88828	-66.99812	Russell Hill Lab				
1740.81.EMP.Thomas.sponges.16S.L007	2012-08-13 00:00:00	GAZ:Puerto Rico	32.1	ENVO:reef	sponges	370	17.88828	-66.99812	Russell Hill Lab				
1740.82.EMP.Thomas.sponges.16S.L007	2012-08-13 00:00:00	GAZ:Puerto Rico	32.1	ENVO:reef	sponges	371	17.88828	-66.99812	Russell Hill Lab				
1740.83.EMP.Thomas.sponges.16S.L007	2012-08-13 00:00:00	GAZ:Puerto Rico	32.1	ENVO:reef	sponges	372	17.88828	-66.99812	Russell Hill Lab				
1740.84.EMP.Thomas.sponges.16S.L007	2012-08-13 00:00:00	GAZ:Puerto Rico	32.1	ENVO:reef	sponges	373	17.88828	-66.99812	Russell Hill Lab				
1740.85.EMP.Thomas.sponges.16S.L007	2012-08-13 00:00:00	GAZ:Puerto Rico	32.1	ENVO:reef	sponges	374	17.88828	-66.99812	Russell Hill Lab				
1740.86.EMP.Thomas.sponges.16S.L007	2012-08-13 00:00:00	GAZ:Puerto Rico	32.1	ENVO:reef	sponges	375	17.88828	-66.99812	Russell Hill Lab				
1740.87.EMP.Thomas.sponges.16S.L007	2012-08-13 00:00:00	GAZ:Puerto Rico	32.1	ENVO:reef	sponges	376	17.88828	-66.99812	Russell Hill Lab				
1740.88.EMP.Thomas.sponges.16S.L007	2012-08-13 00:00:00	GAZ:Puerto Rico	32.1	ENVO:reef	sponges	377	17.88828	-66.99812	Russell Hill Lab				
1740.89.EMP.Thomas.sponges.16S.L007	2012-08-13 00:00:00	GAZ:Puerto Rico	32.1	ENVO:reef	sponges	378	17.88828	-66.99812	Russell Hill Lab				
1740.90.EMP.Thomas.sponges.16S.L007	2012-08-13 00:00:00	GAZ:Puerto Rico	32.1	ENVO:reef	sponges	379	17.88828	-66.99812	Russell Hill Lab				
1740.91.EMP.Thomas.sponges.16S.L007	2012-08-13 00:00:00	GAZ:Puerto Rico	32.1	ENVO:reef	sponges	380	17.88828	-66.99812	Russell Hill Lab				
1740.92.EMP.Thomas.sponges.16S.L007	2012-08-13 00:00:00	GAZ:Puerto Rico	32.1	ENVO:reef	sponges	381	17.88828	-66.99812	Russell Hill Lab				
1740.93.EMP.Thomas.sponges.16S.L007	2012-08-13 00:00:00	GAZ:Puerto Rico	32.1	ENVO:reef	sponges	382	17.88828	-66.99812	Russell Hill Lab				
1740.94.EMP.Thomas.sponges.16S.L007	2012-08-13 00:00:00	GAZ:Puerto Rico	32.1	ENVO:reef	sponges	383	17.88828	-66.99812	Russell Hill Lab				
1740.95.EMP.Thomas.sponges.16S.L007	2012-08-13 00:00:00	GAZ:Puerto Rico	32.1	ENVO:reef	sponges	384	17.88828	-66.99812	Russell Hill Lab				
1740.96.EMP.Thomas.sponges.16S.L007	2012-08-13 00:00:00	GAZ:Puerto Rico	32.1	ENVO:reef	sponges	385	17.88828	-66.99812	Russell Hill Lab				
1740.97.EMP.Thomas.sponges.16S.L007	2012-08-13 00:00:00	GAZ:Puerto Rico	32.1	ENVO:reef	sponges	386	17.88828	-66.99812	Russell Hill Lab				
1740.98.EMP.Thomas.sponges.16S.L007	2012-08-13 00:00:00	GAZ:Puerto Rico	32.1	ENVO:reef	sponges	387	17.88828	-66.99812	Russell Hill Lab				
1740.99.EMP.Thomas.sponges.16S.L007	2012-08-13 00:00:00	GAZ:Puerto Rico	32.1	ENVO:reef	sponges	388	17.88828	-66.99812	Russell Hill Lab				
